"game_id","team","opponent","WEPADiff","weight","game_week","season","week"
"2011_02_SEA_PIT","SEA","PIT",-27.8638316593696,0.7,2,2011,14
"2011_03_ARI_SEA","SEA","ARI",0.821985398507557,0.7,3,2011,14
"2011_04_ATL_SEA","SEA","ATL",-9.23336580915272,0.7,4,2011,14
"2011_05_SEA_NYG","SEA","NYG",23.0026229582919,0.8,5,2011,14
"2011_07_SEA_CLE","SEA","CLE",10.0561496831479,0.8,7,2011,14
"2011_08_CIN_SEA","SEA","CIN",-22.8158890669806,0.8,8,2011,14
"2011_09_SEA_DAL","SEA","DAL",-22.6670581550172,0.8,9,2011,14
"2011_10_BAL_SEA","SEA","BAL",-3.16951868730237,1,10,2011,14
"2011_11_SEA_LAR","SEA","LA",16.4749972078233,1,11,2011,14
"2011_12_WAS_SEA","SEA","WAS",-8.88427735571955,1,12,2011,14
"2011_13_PHI_SEA","SEA","PHI",13.9953599489529,1,13,2011,14
"2011_14_LAR_SEA","SEA","LA",12.5842827529274,1,14,2011,14
"2011_01_SEA_SF","SF","SEA",21.8983903017189,0.7,1,2011,14
"2011_02_DAL_SF","SF","DAL",-6.33639400406701,0.7,2,2011,14
"2011_03_SF_CIN","SF","CIN",7.96761383174643,0.7,3,2011,14
"2011_04_SF_PHI","SF","PHI",-11.2555430851161,0.7,4,2011,14
"2011_05_TB_SF","SF","TB",37.285758277686,0.8,5,2011,14
"2011_06_SF_DET","SF","DET",1.47043027210915,0.8,6,2011,14
"2011_08_CLE_SF","SF","CLE",7.53330716554409,0.8,8,2011,14
"2011_09_SF_WAS","SF","WAS",8.15294506358569,0.8,9,2011,14
"2011_10_NYG_SF","SF","NYG",8.20314051342594,1,10,2011,14
"2011_11_ARI_SF","SF","ARI",4.78082924061335,1,11,2011,14
"2011_12_SF_BAL","SF","BAL",-9.90291275018847,1,12,2011,14
"2011_13_LAR_SF","SF","LA",27.4260207649171,1,13,2011,14
"2011_14_SF_ARI","SF","ARI",2.00759221746407,1,14,2011,14
"2011_01_DET_TB","TB","DET",-9.23496469880146,0.7,1,2011,14
"2011_02_TB_MIN","TB","MIN",-0.221785593268229,0.7,2,2011,14
"2011_03_ATL_TB","TB","ATL",5.65293449726052,0.7,3,2011,14
"2011_04_IND_TB","TB","IND",2.76935426006459,0.7,4,2011,14
"2011_05_TB_SF","TB","SF",-37.285758277686,0.8,5,2011,14
"2011_06_NO_TB","TB","NO",5.62377708445088,0.8,6,2011,14
"2011_07_CHI_TB","TB","CHI",-17.5500977778553,0.8,7,2011,14
"2011_09_TB_NO","TB","NO",-16.9103338199976,0.8,9,2011,14
"2011_10_HOU_TB","TB","HOU",-29.1565470078089,1,10,2011,14
"2011_11_TB_GB","TB","GB",-10.6001701459032,1,11,2011,14
"2011_12_TB_TEN","TB","TEN",-5.04934563045755,1,12,2011,14
"2011_13_CAR_TB","TB","CAR",-24.9518271895581,1,13,2011,14
"2011_14_TB_JAX","TB","JAX",-5.8771842972521,1,14,2011,14
"2011_01_TEN_JAX","TEN","JAX",-5.32465418838584,0.7,1,2011,14
"2011_02_BAL_TEN","TEN","BAL",9.20117833826566,0.7,2,2011,14
"2011_03_DEN_TEN","TEN","DEN",-10.3112876633179,0.7,3,2011,14
"2011_04_TEN_CLE","TEN","CLE",23.460373439889,0.7,4,2011,14
"2011_05_TEN_PIT","TEN","PIT",-20.4582032224826,0.8,5,2011,14
"2011_07_HOU_TEN","TEN","HOU",-33.1306001438851,0.8,7,2011,14
"2011_08_IND_TEN","TEN","IND",6.51921184355557,0.8,8,2011,14
"2011_09_CIN_TEN","TEN","CIN",-3.08081642962922,0.8,9,2011,14
"2011_10_TEN_CAR","TEN","CAR",25.3345340916581,1,10,2011,14
"2011_11_TEN_ATL","TEN","ATL",-8.86010941263998,1,11,2011,14
"2011_12_TB_TEN","TEN","TB",5.04934563045755,1,12,2011,14
"2011_13_TEN_BUF","TEN","BUF",7.25340524115656,1,13,2011,14
"2011_14_NO_TEN","TEN","NO",-7.13215358238146,1,14,2011,14
"2011_01_NYG_WAS","WAS","NYG",13.5702807324127,0.7,1,2011,14
"2011_02_ARI_WAS","WAS","ARI",-10.7016579692057,0.7,2,2011,14
"2011_03_WAS_DAL","WAS","DAL",-0.840015534460845,0.7,3,2011,14
"2011_04_WAS_LAR","WAS","LA",4.62508056612617,0.7,4,2011,14
"2011_06_PHI_WAS","WAS","PHI",-14.7442889164382,0.8,6,2011,14
"2011_07_WAS_CAR","WAS","CAR",-11.6951638522093,0.8,7,2011,14
"2011_08_WAS_BUF","WAS","BUF",-22.2401368250406,0.8,8,2011,14
"2011_09_SF_WAS","WAS","SF",-8.15294506358569,0.8,9,2011,14
"2011_10_WAS_MIA","WAS","MIA",-9.77508609569188,1,10,2011,14
"2011_11_DAL_WAS","WAS","DAL",-5.02616747664312,1,11,2011,14
"2011_12_WAS_SEA","WAS","SEA",8.88427735571955,1,12,2011,14
"2011_13_NYJ_WAS","WAS","NYJ",-19.3021144278636,1,13,2011,14
"2011_14_NE_WAS","WAS","NE",-13.0803312012823,1,14,2011,14
"2011_01_CAR_ARI","ARI","CAR",12.7961246671099,0.7,1,2011,15
"2011_02_ARI_WAS","ARI","WAS",10.7016579692057,0.7,2,2011,15
"2011_03_ARI_SEA","ARI","SEA",-0.821985398507557,0.7,3,2011,15
"2011_04_NYG_ARI","ARI","NYG",-1.39260784868915,0.7,4,2011,15
"2011_05_ARI_MIN","ARI","MIN",-20.4983825284008,0.7,5,2011,15
"2011_07_PIT_ARI","ARI","PIT",-18.7958335193372,0.8,7,2011,15
"2011_08_ARI_BAL","ARI","BAL",0.79141597694642,0.8,8,2011,15
"2011_09_LAR_ARI","ARI","LA",3.7392735801005,0.8,9,2011,15
"2011_10_ARI_PHI","ARI","PHI",6.22076390109728,0.8,10,2011,15
"2011_11_ARI_SF","ARI","SF",-4.78082924061335,1,11,2011,15
"2011_12_ARI_LAR","ARI","LA",9.67400845269925,1,12,2011,15
"2011_13_DAL_ARI","ARI","DAL",5.36468503780654,1,13,2011,15
"2011_14_SF_ARI","ARI","SF",-2.00759221746407,1,14,2011,15
"2011_15_CLE_ARI","ARI","CLE",-4.68939896088166,1,15,2011,15
"2011_01_ATL_CHI","ATL","CHI",-8.87509797884947,0.7,1,2011,15
"2011_02_PHI_ATL","ATL","PHI",-13.1523013719035,0.7,2,2011,15
"2011_03_ATL_TB","ATL","TB",-5.65293449726052,0.7,3,2011,15
"2011_04_ATL_SEA","ATL","SEA",9.23336580915272,0.7,4,2011,15
"2011_05_GB_ATL","ATL","GB",-17.4245459300404,0.7,5,2011,15
"2011_06_CAR_ATL","ATL","CAR",6.17571279374553,0.8,6,2011,15
"2011_07_ATL_DET","ATL","DET",12.2531539237883,0.8,7,2011,15
"2011_09_ATL_IND","ATL","IND",23.9546445419096,0.8,9,2011,15
"2011_10_NO_ATL","ATL","NO",-10.8072888660664,0.8,10,2011,15
"2011_11_TEN_ATL","ATL","TEN",8.86010941263998,1,11,2011,15
"2011_12_MIN_ATL","ATL","MIN",18.9758966689625,1,12,2011,15
"2011_13_ATL_HOU","ATL","HOU",-0.1620973443937,1,13,2011,15
"2011_14_ATL_CAR","ATL","CAR",7.15420695173787,1,14,2011,15
"2011_15_JAX_ATL","ATL","JAX",16.4635591919728,1,15,2011,15
"2011_01_PIT_BAL","BAL","PIT",19.017321034921,0.7,1,2011,15
"2011_02_BAL_TEN","BAL","TEN",-9.20117833826566,0.7,2,2011,15
"2011_03_BAL_LAR","BAL","LA",40.5957939353409,0.7,3,2011,15
"2011_04_NYJ_BAL","BAL","NYJ",22.8089360461189,0.7,4,2011,15
"2011_06_HOU_BAL","BAL","HOU",16.415743871134,0.8,6,2011,15
"2011_07_BAL_JAX","BAL","JAX",-8.54415122983823,0.8,7,2011,15
"2011_08_ARI_BAL","BAL","ARI",-0.79141597694642,0.8,8,2011,15
"2011_09_BAL_PIT","BAL","PIT",6.55974105855513,0.8,9,2011,15
"2011_10_BAL_SEA","BAL","SEA",3.16951868730237,0.8,10,2011,15
"2011_11_CIN_BAL","BAL","CIN",3.34377137011912,1,11,2011,15
"2011_12_SF_BAL","BAL","SF",9.90291275018847,1,12,2011,15
"2011_13_BAL_CLE","BAL","CLE",18.9713281414945,1,13,2011,15
"2011_14_IND_BAL","BAL","IND",16.2191364486046,1,14,2011,15
"2011_15_BAL_LAC","BAL","LAC",-12.1968834852856,1,15,2011,15
"2011_01_BUF_KC","BUF","KC",30.5713669922701,0.7,1,2011,15
"2011_02_OAK_BUF","BUF","LV",-0.740221202413082,0.7,2,2011,15
"2011_03_NE_BUF","BUF","NE",-2.45613484529493,0.7,3,2011,15
"2011_04_BUF_CIN","BUF","CIN",-0.798057421940695,0.7,4,2011,15
"2011_05_PHI_BUF","BUF","PHI",6.58205456336675,0.7,5,2011,15
"2011_06_BUF_NYG","BUF","NYG",-6.42616571748854,0.8,6,2011,15
"2011_08_WAS_BUF","BUF","WAS",22.2401368250406,0.8,8,2011,15
"2011_09_NYJ_BUF","BUF","NYJ",-18.3058116624347,0.8,9,2011,15
"2011_10_BUF_DAL","BUF","DAL",-24.8975701081512,0.8,10,2011,15
"2011_11_BUF_MIA","BUF","MIA",-18.5247323992385,1,11,2011,15
"2011_12_BUF_NYJ","BUF","NYJ",-9.22823531689945,1,12,2011,15
"2011_13_TEN_BUF","BUF","TEN",-7.25340524115656,1,13,2011,15
"2011_14_BUF_LAC","BUF","LAC",-19.9358200684906,1,14,2011,15
"2011_15_MIA_BUF","BUF","MIA",-21.2762334290263,1,15,2011,15
"2011_01_CAR_ARI","CAR","ARI",-12.7961246671099,0.7,1,2011,15
"2011_02_GB_CAR","CAR","GB",-15.8576106729719,0.7,2,2011,15
"2011_03_JAX_CAR","CAR","JAX",7.23824502504465,0.7,3,2011,15
"2011_04_CAR_CHI","CAR","CHI",-11.5709072043527,0.7,4,2011,15
"2011_05_NO_CAR","CAR","NO",-7.57946518540268,0.7,5,2011,15
"2011_06_CAR_ATL","CAR","ATL",-6.17571279374553,0.8,6,2011,15
"2011_07_WAS_CAR","CAR","WAS",11.6951638522093,0.8,7,2011,15
"2011_08_MIN_CAR","CAR","MIN",-6.37370037878028,0.8,8,2011,15
"2011_10_TEN_CAR","CAR","TEN",-25.3345340916581,0.8,10,2011,15
"2011_11_CAR_DET","CAR","DET",-9.9770517074981,1,11,2011,15
"2011_12_CAR_IND","CAR","IND",21.6772696966288,1,12,2011,15
"2011_13_CAR_TB","CAR","TB",24.9518271895581,1,13,2011,15
"2011_14_ATL_CAR","CAR","ATL",-7.15420695173787,1,14,2011,15
"2011_15_CAR_HOU","CAR","HOU",19.9316163811142,1,15,2011,15
"2011_01_ATL_CHI","CHI","ATL",8.87509797884947,0.7,1,2011,15
"2011_02_CHI_NO","CHI","NO",-16.2974897480684,0.7,2,2011,15
"2011_03_GB_CHI","CHI","GB",-16.4109228010984,0.7,3,2011,15
"2011_04_CAR_CHI","CHI","CAR",11.5709072043527,0.7,4,2011,15
"2011_05_CHI_DET","CHI","DET",-15.9239109802714,0.7,5,2011,15
"2011_06_MIN_CHI","CHI","MIN",21.5012769302921,0.8,6,2011,15
"2011_07_CHI_TB","CHI","TB",17.5500977778553,0.8,7,2011,15
"2011_09_CHI_PHI","CHI","PHI",8.43645703946336,0.8,9,2011,15
"2011_10_DET_CHI","CHI","DET",14.9477693677763,0.8,10,2011,15
"2011_11_LAC_CHI","CHI","LAC",7.81770365684038,1,11,2011,15
"2011_12_CHI_OAK","CHI","LV",-3.35822863722656,1,12,2011,15
"2011_13_KC_CHI","CHI","KC",-14.2787859139586,1,13,2011,15
"2011_14_CHI_DEN","CHI","DEN",2.74523635746203,1,14,2011,15
"2011_15_SEA_CHI","CHI","SEA",-23.3274968481374,1,15,2011,15
"2011_01_CIN_CLE","CIN","CLE",7.30432725320972,0.7,1,2011,15
"2011_02_CIN_DEN","CIN","DEN",-1.58795763367541,0.7,2,2011,15
"2011_03_SF_CIN","CIN","SF",-7.96761383174643,0.7,3,2011,15
"2011_04_BUF_CIN","CIN","BUF",0.798057421940695,0.7,4,2011,15
"2011_05_CIN_JAX","CIN","JAX",-0.712616850955914,0.7,5,2011,15
"2011_06_IND_CIN","CIN","IND",5.58810982493291,0.8,6,2011,15
"2011_08_CIN_SEA","CIN","SEA",22.8158890669806,0.8,8,2011,15
"2011_09_CIN_TEN","CIN","TEN",3.08081642962922,0.8,9,2011,15
"2011_10_PIT_CIN","CIN","PIT",-17.5353823937758,0.8,10,2011,15
"2011_11_CIN_BAL","CIN","BAL",-3.34377137011912,1,11,2011,15
"2011_12_CLE_CIN","CIN","CLE",-3.07859567288531,1,12,2011,15
"2011_13_CIN_PIT","CIN","PIT",-22.2241504730544,1,13,2011,15
"2011_14_HOU_CIN","CIN","HOU",-6.5147594232298,1,14,2011,15
"2011_15_CIN_LAR","CIN","LA",16.565841366375,1,15,2011,15
"2011_01_CIN_CLE","CLE","CIN",-7.30432725320972,0.7,1,2011,15
"2011_02_CLE_IND","CLE","IND",19.8370894361577,0.7,2,2011,15
"2011_03_MIA_CLE","CLE","MIA",-7.58822820618292,0.7,3,2011,15
"2011_04_TEN_CLE","CLE","TEN",-23.460373439889,0.7,4,2011,15
"2011_06_CLE_OAK","CLE","LV",-7.01709958092636,0.8,6,2011,15
"2011_07_SEA_CLE","CLE","SEA",-10.0561496831479,0.8,7,2011,15
"2011_08_CLE_SF","CLE","SF",-7.53330716554409,0.8,8,2011,15
"2011_09_CLE_HOU","CLE","HOU",-11.1980998799786,0.8,9,2011,15
"2011_10_LAR_CLE","CLE","LA",-3.13677214724841,0.8,10,2011,15
"2011_11_JAX_CLE","CLE","JAX",0.599893488706654,1,11,2011,15
"2011_12_CLE_CIN","CLE","CIN",3.07859567288531,1,12,2011,15
"2011_13_BAL_CLE","CLE","BAL",-18.9713281414945,1,13,2011,15
"2011_14_CLE_PIT","CLE","PIT",-23.90837853688,1,14,2011,15
"2011_15_CLE_ARI","CLE","ARI",4.68939896088166,1,15,2011,15
"2011_01_DAL_NYJ","DAL","NYJ",9.18197775606618,0.7,1,2011,15
"2011_02_DAL_SF","DAL","SF",6.33639400406701,0.7,2,2011,15
"2011_03_WAS_DAL","DAL","WAS",0.840015534460845,0.7,3,2011,15
"2011_04_DET_DAL","DAL","DET",-0.987550711342899,0.7,4,2011,15
"2011_06_DAL_NE","DAL","NE",-8.80041005451613,0.8,6,2011,15
"2011_07_LAR_DAL","DAL","LA",27.9965934936494,0.8,7,2011,15
"2011_08_DAL_PHI","DAL","PHI",-20.9215190256651,0.8,8,2011,15
"2011_09_SEA_DAL","DAL","SEA",22.6670581550172,0.8,9,2011,15
"2011_10_BUF_DAL","DAL","BUF",24.8975701081512,0.8,10,2011,15
"2011_11_DAL_WAS","DAL","WAS",5.02616747664312,1,11,2011,15
"2011_12_MIA_DAL","DAL","MIA",-5.5473570943846,1,12,2011,15
"2011_13_DAL_ARI","DAL","ARI",-5.36468503780654,1,13,2011,15
"2011_14_NYG_DAL","DAL","NYG",0.336785737773692,1,14,2011,15
"2011_15_DAL_TB","DAL","TB",10.9440961205175,1,15,2011,15
"2011_01_OAK_DEN","DEN","LV",-6.90553724209716,0.7,1,2011,15
"2011_02_CIN_DEN","DEN","CIN",1.58795763367541,0.7,2,2011,15
"2011_03_DEN_TEN","DEN","TEN",10.3112876633179,0.7,3,2011,15
"2011_04_DEN_GB","DEN","GB",-23.7713417418206,0.7,4,2011,15
"2011_05_LAC_DEN","DEN","LAC",-10.5857247770108,0.7,5,2011,15
"2011_07_DEN_MIA","DEN","MIA",2.68119302795805,0.8,7,2011,15
"2011_08_DET_DEN","DEN","DET",-32.8635327389175,0.8,8,2011,15
"2011_09_DEN_OAK","DEN","LV",14.1169791893134,0.8,9,2011,15
"2011_10_DEN_KC","DEN","KC",11.8075930408208,0.8,10,2011,15
"2011_11_NYJ_DEN","DEN","NYJ",3.72294640628429,1,11,2011,15
"2011_12_DEN_LAC","DEN","LAC",-8.73037663688291,1,12,2011,15
"2011_13_DEN_MIN","DEN","MIN",8.08681027879052,1,13,2011,15
"2011_14_CHI_DEN","DEN","CHI",-2.74523635746203,1,14,2011,15
"2011_15_NE_DEN","DEN","NE",-5.20364359061295,1,15,2011,15
"2011_01_DET_TB","DET","TB",9.23496469880146,0.7,1,2011,15
"2011_02_KC_DET","DET","KC",35.4598788913405,0.7,2,2011,15
"2011_03_DET_MIN","DET","MIN",6.40845217804808,0.7,3,2011,15
"2011_04_DET_DAL","DET","DAL",0.987550711342899,0.7,4,2011,15
"2011_05_CHI_DET","DET","CHI",15.9239109802714,0.7,5,2011,15
"2011_06_SF_DET","DET","SF",-1.47043027210915,0.8,6,2011,15
"2011_07_ATL_DET","DET","ATL",-12.2531539237883,0.8,7,2011,15
"2011_08_DET_DEN","DET","DEN",32.8635327389175,0.8,8,2011,15
"2011_10_DET_CHI","DET","CHI",-14.9477693677763,0.8,10,2011,15
"2011_11_CAR_DET","DET","CAR",9.9770517074981,1,11,2011,15
"2011_12_GB_DET","DET","GB",-15.7338786684655,1,12,2011,15
"2011_13_DET_NO","DET","NO",-16.814656604549,1,13,2011,15
"2011_14_MIN_DET","DET","MIN",-7.10109266985386,1,14,2011,15
"2011_15_DET_OAK","DET","LV",-8.77205805495785,1,15,2011,15
"2011_01_NO_GB","GB","NO",6.78056471383994,0.7,1,2011,15
"2011_02_GB_CAR","GB","CAR",15.8576106729719,0.7,2,2011,15
"2011_03_GB_CHI","GB","CHI",16.4109228010984,0.7,3,2011,15
"2011_04_DEN_GB","GB","DEN",23.7713417418206,0.7,4,2011,15
"2011_05_GB_ATL","GB","ATL",17.4245459300404,0.7,5,2011,15
"2011_06_LAR_GB","GB","LA",21.0950996373027,0.8,6,2011,15
"2011_07_GB_MIN","GB","MIN",17.0733191853584,0.8,7,2011,15
"2011_09_GB_LAC","GB","LAC",19.7207750222148,0.8,9,2011,15
"2011_10_MIN_GB","GB","MIN",33.7344919482416,0.8,10,2011,15
"2011_11_TB_GB","GB","TB",10.6001701459032,1,11,2011,15
"2011_12_GB_DET","GB","DET",15.7338786684655,1,12,2011,15
"2011_13_GB_NYG","GB","NYG",7.43220450168623,1,13,2011,15
"2011_14_OAK_GB","GB","LV",26.1449735340512,1,14,2011,15
"2011_15_GB_KC","GB","KC",-6.49609514332318,1,15,2011,15
"2011_01_IND_HOU","HOU","IND",25.810329860074,0.7,1,2011,15
"2011_02_HOU_MIA","HOU","MIA",20.6462006009502,0.7,2,2011,15
"2011_03_HOU_NO","HOU","NO",0.525255162674785,0.7,3,2011,15
"2011_04_PIT_HOU","HOU","PIT",4.72123438329867,0.7,4,2011,15
"2011_05_OAK_HOU","HOU","LV",-6.65079989910488,0.7,5,2011,15
"2011_06_HOU_BAL","HOU","BAL",-16.415743871134,0.8,6,2011,15
"2011_07_HOU_TEN","HOU","TEN",33.1306001438851,0.8,7,2011,15
"2011_08_JAX_HOU","HOU","JAX",12.3115470733597,0.8,8,2011,15
"2011_09_CLE_HOU","HOU","CLE",11.1980998799786,0.8,9,2011,15
"2011_10_HOU_TB","HOU","TB",29.1565470078089,0.8,10,2011,15
"2011_12_HOU_JAX","HOU","JAX",12.2370136278529,1,12,2011,15
"2011_13_ATL_HOU","HOU","ATL",0.1620973443937,1,13,2011,15
"2011_14_HOU_CIN","HOU","CIN",6.5147594232298,1,14,2011,15
"2011_15_CAR_HOU","HOU","CAR",-19.9316163811142,1,15,2011,15
"2011_01_IND_HOU","IND","HOU",-25.810329860074,0.7,1,2011,15
"2011_02_CLE_IND","IND","CLE",-19.8370894361577,0.7,2,2011,15
"2011_03_PIT_IND","IND","PIT",-9.16715585232229,0.7,3,2011,15
"2011_04_IND_TB","IND","TB",-2.76935426006459,0.7,4,2011,15
"2011_05_KC_IND","IND","KC",1.44551453949344,0.7,5,2011,15
"2011_06_IND_CIN","IND","CIN",-5.58810982493291,0.8,6,2011,15
"2011_07_IND_NO","IND","NO",-43.1145073853401,0.8,7,2011,15
"2011_08_IND_TEN","IND","TEN",-6.51921184355557,0.8,8,2011,15
"2011_09_ATL_IND","IND","ATL",-23.9546445419096,0.8,9,2011,15
"2011_10_JAX_IND","IND","JAX",-19.0745150681731,0.8,10,2011,15
"2011_12_CAR_IND","IND","CAR",-21.6772696966288,1,12,2011,15
"2011_13_IND_NE","IND","NE",-1.75413055315034,1,13,2011,15
"2011_14_IND_BAL","IND","BAL",-16.2191364486046,1,14,2011,15
"2011_15_TEN_IND","IND","TEN",16.4540090442297,1,15,2011,15
"2011_01_TEN_JAX","JAX","TEN",5.32465418838584,0.7,1,2011,15
"2011_02_JAX_NYJ","JAX","NYJ",-24.0379259721184,0.7,2,2011,15
"2011_03_JAX_CAR","JAX","CAR",-7.23824502504465,0.7,3,2011,15
"2011_04_NO_JAX","JAX","NO",-19.0298679171539,0.7,4,2011,15
"2011_05_CIN_JAX","JAX","CIN",0.712616850955914,0.7,5,2011,15
"2011_06_JAX_PIT","JAX","PIT",-3.03439802012037,0.8,6,2011,15
"2011_07_BAL_JAX","JAX","BAL",8.54415122983823,0.8,7,2011,15
"2011_08_JAX_HOU","JAX","HOU",-12.3115470733597,0.8,8,2011,15
"2011_10_JAX_IND","JAX","IND",19.0745150681731,0.8,10,2011,15
"2011_11_JAX_CLE","JAX","CLE",-0.599893488706654,1,11,2011,15
"2011_12_HOU_JAX","JAX","HOU",-12.2370136278529,1,12,2011,15
"2011_13_LAC_JAX","JAX","LAC",-25.8282300718214,1,13,2011,15
"2011_14_TB_JAX","JAX","TB",5.8771842972521,1,14,2011,15
"2011_15_JAX_ATL","JAX","ATL",-16.4635591919728,1,15,2011,15
"2011_01_BUF_KC","KC","BUF",-30.5713669922701,0.7,1,2011,15
"2011_02_KC_DET","KC","DET",-35.4598788913405,0.7,2,2011,15
"2011_03_KC_LAC","KC","LAC",-13.4447249871481,0.7,3,2011,15
"2011_04_MIN_KC","KC","MIN",3.13964712145108,0.7,4,2011,15
"2011_05_KC_IND","KC","IND",-1.44551453949344,0.7,5,2011,15
"2011_07_KC_OAK","KC","LV",22.3165717251647,0.8,7,2011,15
"2011_08_LAC_KC","KC","LAC",4.1226383603482,0.8,8,2011,15
"2011_09_MIA_KC","KC","MIA",-33.9635721501592,0.8,9,2011,15
"2011_10_DEN_KC","KC","DEN",-11.8075930408208,0.8,10,2011,15
"2011_11_KC_NE","KC","NE",-27.3542098001366,1,11,2011,15
"2011_12_PIT_KC","KC","PIT",-12.4088154220349,1,12,2011,15
"2011_13_KC_CHI","KC","CHI",14.2787859139586,1,13,2011,15
"2011_14_KC_NYJ","KC","NYJ",-22.3703283943344,1,14,2011,15
"2011_15_GB_KC","KC","GB",6.49609514332318,1,15,2011,15
"2011_01_MIN_LAC","LAC","MIN",5.14501659866747,0.7,1,2011,15
"2011_02_LAC_NE","LAC","NE",-7.74585934299095,0.7,2,2011,15
"2011_03_KC_LAC","LAC","KC",13.4447249871481,0.7,3,2011,15
"2011_04_MIA_LAC","LAC","MIA",8.45426698626901,0.7,4,2011,15
"2011_05_LAC_DEN","LAC","DEN",10.5857247770108,0.7,5,2011,15
"2011_07_LAC_NYJ","LAC","NYJ",-7.46641230449779,0.8,7,2011,15
"2011_08_LAC_KC","LAC","KC",-4.1226383603482,0.8,8,2011,15
"2011_09_GB_LAC","LAC","GB",-19.7207750222148,0.8,9,2011,15
"2011_10_OAK_LAC","LAC","LV",-5.77892116682679,0.8,10,2011,15
"2011_11_LAC_CHI","LAC","CHI",-7.81770365684038,1,11,2011,15
"2011_12_DEN_LAC","LAC","DEN",8.73037663688291,1,12,2011,15
"2011_13_LAC_JAX","LAC","JAX",25.8282300718214,1,13,2011,15
"2011_14_BUF_LAC","LAC","BUF",19.9358200684906,1,14,2011,15
"2011_15_BAL_LAC","LAC","BAL",12.1968834852856,1,15,2011,15
"2011_01_PHI_LAR","LA","PHI",-16.714012596247,0.7,1,2011,15
"2011_02_LAR_NYG","LA","NYG",7.96763129900627,0.7,2,2011,15
"2011_03_BAL_LAR","LA","BAL",-40.5957939353409,0.7,3,2011,15
"2011_04_WAS_LAR","LA","WAS",-4.62508056612617,0.7,4,2011,15
"2011_06_LAR_GB","LA","GB",-21.0950996373027,0.8,6,2011,15
"2011_07_LAR_DAL","LA","DAL",-27.9965934936494,0.8,7,2011,15
"2011_08_NO_LAR","LA","NO",9.44239258616778,0.8,8,2011,15
"2011_09_LAR_ARI","LA","ARI",-3.7392735801005,0.8,9,2011,15
"2011_10_LAR_CLE","LA","CLE",3.13677214724841,0.8,10,2011,15
"2011_11_SEA_LAR","LA","SEA",-16.4749972078233,1,11,2011,15
"2011_12_ARI_LAR","LA","ARI",-9.67400845269925,1,12,2011,15
"2011_13_LAR_SF","LA","SF",-27.4260207649171,1,13,2011,15
"2011_14_LAR_SEA","LA","SEA",-12.5842827529274,1,14,2011,15
"2011_15_CIN_LAR","LA","CIN",-16.565841366375,1,15,2011,15
"2011_01_NE_MIA","MIA","NE",-12.0862866647553,0.7,1,2011,15
"2011_02_HOU_MIA","MIA","HOU",-20.6462006009502,0.7,2,2011,15
"2011_03_MIA_CLE","MIA","CLE",7.58822820618292,0.7,3,2011,15
"2011_04_MIA_LAC","MIA","LAC",-8.45426698626901,0.7,4,2011,15
"2011_06_MIA_NYJ","MIA","NYJ",-9.90928471033234,0.8,6,2011,15
"2011_07_DEN_MIA","MIA","DEN",-2.68119302795805,0.8,7,2011,15
"2011_08_MIA_NYG","MIA","NYG",5.00636197263695,0.8,8,2011,15
"2011_09_MIA_KC","MIA","KC",33.9635721501592,0.8,9,2011,15
"2011_10_WAS_MIA","MIA","WAS",9.77508609569188,0.8,10,2011,15
"2011_11_BUF_MIA","MIA","BUF",18.5247323992385,1,11,2011,15
"2011_12_MIA_DAL","MIA","DAL",5.5473570943846,1,12,2011,15
"2011_13_OAK_MIA","MIA","LV",15.8742639367584,1,13,2011,15
"2011_14_PHI_MIA","MIA","PHI",-12.8182554988224,1,14,2011,15
"2011_15_MIA_BUF","MIA","BUF",21.2762334290263,1,15,2011,15
"2011_01_MIN_LAC","MIN","LAC",-5.14501659866747,0.7,1,2011,15
"2011_02_TB_MIN","MIN","TB",0.221785593268229,0.7,2,2011,15
"2011_03_DET_MIN","MIN","DET",-6.40845217804808,0.7,3,2011,15
"2011_04_MIN_KC","MIN","KC",-3.13964712145108,0.7,4,2011,15
"2011_05_ARI_MIN","MIN","ARI",20.4983825284008,0.7,5,2011,15
"2011_06_MIN_CHI","MIN","CHI",-21.5012769302921,0.8,6,2011,15
"2011_07_GB_MIN","MIN","GB",-17.0733191853584,0.8,7,2011,15
"2011_08_MIN_CAR","MIN","CAR",6.37370037878028,0.8,8,2011,15
"2011_10_MIN_GB","MIN","GB",-33.7344919482416,0.8,10,2011,15
"2011_11_OAK_MIN","MIN","LV",-4.04381396065924,1,11,2011,15
"2011_12_MIN_ATL","MIN","ATL",-18.9758966689625,1,12,2011,15
"2011_13_DEN_MIN","MIN","DEN",-8.08681027879052,1,13,2011,15
"2011_14_MIN_DET","MIN","DET",7.10109266985386,1,14,2011,15
"2011_15_NO_MIN","MIN","NO",-33.5786099419824,1,15,2011,15
"2011_01_NE_MIA","NE","MIA",12.0862866647553,0.7,1,2011,15
"2011_02_LAC_NE","NE","LAC",7.74585934299095,0.7,2,2011,15
"2011_03_NE_BUF","NE","BUF",2.45613484529493,0.7,3,2011,15
"2011_04_NE_OAK","NE","LV",19.9159632415245,0.7,4,2011,15
"2011_05_NYJ_NE","NE","NYJ",10.6450175570402,0.7,5,2011,15
"2011_06_DAL_NE","NE","DAL",8.80041005451613,0.8,6,2011,15
"2011_08_NE_PIT","NE","PIT",-11.3930195027165,0.8,8,2011,15
